id_publisher;nome_publisher;appid
9758348119;Flying Carpets Games;270070
9758348120;KISS ltd;270090
9758348121;MindBlocks Studio_ LLC;270110
9758348122;Cloudhead Games ltd;270130
9758348123;Osumia Games;270150
9758348124;The Quinnspiracy;270170
9758348125;Chicken in The Corn;270190
9758348126;Icetesy SPRL;270210
9758348127;Digital Media Workshop;270230
9758348128;Flox Studios Ltd;270270
9758348129;Squinkifer Productions;270310
9758348130;bitSmith Games;270330
9758348131;Rising Star Games;270410
9758348132;Cypress Inheritance_ LLC;270430
9758348133;82 Apps;270450
9758348134;Tin Man Games;270490
9758348135;Uppercut Games Pty Ltd;270510
9758348136;Awesome Games Studio;270550
9758348137;3f Interactive;270570
9758348138;Trickster Face;270590
9758348139;Himalaya Studios;270610
9758348140;SFB Games;270630
9758348141;United Independent Entertainment GmbH;270750
9758348142;United Independent Entertainment GmbH;270760
9758348143;Nival;270770
9758348144;Nival;270790
9758348145;Glass Bottom Games;270810
9758348146;Aerosoft GmbH;270830
9758348147;PlayWay SA;270850
9758348148;SCS Software;270880
9758348149;Team17 Digital Ltd;270910
9758348150;Giants Software;270950
9758348151;Stardock Entertainment;271240
9758348152;Toplitz Productions;271360
9758348153;Toplitz Productions;271370
9758348154;CI Games;271500
9758348155;BumpkinBrothers;271550
9758348156;KISS ltd;271570
9758348157;Rockstar Games;271590
9758348158;KISS ltd;271640
9758348159;Mastertronic;271670
9758348160;Team17 Digital Ltd;271730
9758348161;THQ Nordic;271760
9758348162;Ludosity;271820
9758348163;KISS ltd;271860
9758348164;Matthew Brown;271900
9758348165;Bossa Studios;271920
9758348166;Degica_Vaka Game Magazine;271970
9758348167;Degica;271990
9758348168;Degica;272010
9758348169;State of Play Games;272040
9758348170;Senscape;272060
9758348171;inXile Entertainment;272270
9758348172;Dead Mage;272330
9758348173;NeocoreGames;272470
9758348174;BANDAI NAMCO Entertainment;272510
9758348175;SFB Games;272600
9758348176;Devolver Digital;272620
9758348177;Fellow Traveller;272890
9758348178;Neko Entertainment;272990
9758348179;505 Games;273030
9758348180;Arcen Games_ LLC;273070
9758348181;Nexon Korea Corporation;273110
9758348182;Loren Lemcke;273500
9758348183;Interplay Inc;273570
9758348184;Interplay Inc;273580
9758348185;Interplay Inc;273590
9758348186;Interplay Inc;273600
9758348187;Interplay Corp;273620
9758348188;United Independent Entertainment GmbH;273730
9758348189;United Independent Entertainment GmbH;273740
9758348190;Reiza Studios;273750
9758348191;United Independent Entertainment GmbH;273760
9758348192;Sunlight Games;273770
9758348193;United Independent Entertainment GmbH;273790
9758348194;United Independent Entertainment GmbH;273800
9758348195;United Independent Entertainment GmbH;273820
9758348196;United Independent Entertainment GmbH;273830
9758348197;Reiza Studios;273840
9758348198;United Independent Entertainment GmbH;273850
9758348199;United Independent Entertainment GmbH;273860
9758348200;United Independent Entertainment GmbH;273890
9758348201;United Independent Entertainment GmbH;273940
9758348202;Camel 101;273960
9758348203;rondomedia GmbH;274010
9758348204;Devolver Digital;274170
9758348205;Devolver Digital;274190
9758348206;Devolver Digital;274230
9758348207;Devolver Digital;274250
9758348208;Devolver Digital;274270
9758348209;Devolver Digital;274290
9758348210;Devolver Digital;274310
9758348211;Devolver Digital;274350
9758348212;Soldak Entertainment;274480
9758348213;Stellar Jockeys;274500
9758348214;Acid Wizard Studio;274520
9758348215;Laser Guided Games_ LLC;274560
9758348216;Michael Brough;274700
9758348217;bitComposer Games;274880
9758348218;JForce Games;274900
9758348219;Holotech Studios;274920
9758348220;Digital Confectioners;274940
9758348221;WEB Gaming Entertainment_Dream Vision Games;274960
9758348222;Three Flip Studios;274980
9758348223;THQ Nordic;275060
9758348224;Excalibur Publishing;275080
9758348225;Might and Delight;275100
9758348226;Midnight City _Majesco Entertainment;275180
9758348227;Adult Swim Games;275200
9758348228;Graviteam;275290
9758348229;Strategy First;275310
9758348230;Strategy First;275330
9758348231;Strategy First;275350
9758348232;DrinkBox Studios;275390
9758348233;Coatsink;275470
9758348234;KISS ltd;275490
9758348235;KISS ltd_Kavcom;275510
9758348236;KISS ltd_Kavcom;275530
9758348237;THQ Nordic;275570
9758348238;SEGA;275610
9758348239;Focus Home Interactive;275670
9758348240;MumboJumbo;275810
9758348241;MumboJumbo;275830
9758348242;Hello Games;275850
9758348243;familyplay;276220
9758348244;familyplay;276240
9758348245;familyplay;276300
9758348246;familyplay;276340
9758348247;familyplay;276360
9758348248;familyplay;276380
9758348249;familyplay;276430
9758348250;Libredia Entertainment;276440
9758348251;Libredia Entertainment;276460
9758348252;Spilt Milk Studios Ltd;276730
9758348253;Viva Media;276750
9758348254;Focus Home Interactive;276810
9758348255;Dancing Devils;276870
9758348256;WildTangent;276890
9758348257;Microids;277110
9758348258;Microids;277270
9758348259;Iron Galaxy;277390
9758348260;Microsoft Studios;277430
9758348261;Kalypso Media Digital;277450
9758348262;Kalypso Media Digital;277460
9758348263;Aldorlea Games;277470
9758348264;Merge Games;277490
9758348265;Excalibur Publishing;277500
9758348266;Headup Games;277510
9758348267;Merge Games;277520
9758348268;Libredia Entertainment;277540
9758348269;Libredia Entertainment;277560
9758348270;Ubisoft;277590
9758348271;THQ Nordic;277630
9758348272;Games Farm;277650
9758348273;Black Pants Studio;277680
9758348274;Black Pants Studio;277700
9758348275;Die Gute Fabrik;277850
9758348276;Tricktale;277870
9758348277;WayForward;277890
9758348278;HyperKat Games;277910
9758348279;KOEI TECMO GAMES CO_ LTD;278080
9758348280;Two Tribes Publishing;278100
9758348281;Coffee Stain Publishing;278360
9758348282;Tiger Style;278420
9758348283;Mastertronic;278440
9758348284;Degica;278460
9758348285;Degica;278490
9758348286;Degica;278510
9758348287;Degica;278530
9758348288;Degica;278550
9758348289;Degica;278570
9758348290;Degica;278590
9758348291;Digital Tribe;278620
9758348292;Digital Tribe;278640
9758348293;Team17 Digital Ltd;278810
9758348294;Dreamatrix;278850
9758348295;Alastair John Jack;278890
9758348296;Nyu Media;278930
9758348297;DiggerWorld Ltd;278970
9758348298;Valorware;279070
9758348299;Factus Games;279140
9758348300;Last Dimension;279160
9758348301;Owl Cave;279260
9758348302;MumboJumbo;279420
9758348303;505 Games;279440
9758348304;Bigben Interactive_Plug In Digital;279460
9758348305;Asmodee Digital;279480
9758348306;Microids Indie;279500
9758348307;Plug In Digital;279520
9758348308;Keybol;279540
9758348309;Microids;279560
9758348310;Secret Base;279580
9758348311;TopWare Interactive;279640
9758348312;TopWare Interactive;279720
9758348313;TopWare Interactive;279740
9758348314;Artifex Mundi;279800
9758348315;Wales Interactive;279900
9758348316;Wales Interactive;279920
9758348317;THQ Nordic;279940
9758348318;Headup Games;279990
9758348319;Beatnik Games;280010
9758348320;Lost Decade Games;280040
9758348321;Aldorlea Games;280140
9758348322;Lince Works;280160
9758348323;Dear Villagers;280180
9758348324;Rogue Earth LLC;280200
9758348325;Knuckle Cracker;280220
9758348326;BBEW BBEW_ LLC;280320
9758348327;DMD Enterprise;280380
9758348328;Indietopia Games;280460
9758348329;LeGrudge & Rugged;280500
9758348330;Siege Games;280520
9758348331;Application Systems Heidelberg;280540
9758348332;Doragon Entertainment;280560
9758348333;WRF Studios;280600
9758348334;Burian Media Enterprises;280640
9758348335;Krita Team;280680
9758348336;Serious Brothers;280720
9758348337;Playful Corp;280790
9758348338;Yuisy;280830
9758348339;MAG Studios;280890
9758348340;Hitcents;280930
9758348341;3f Interactive;281060
9758348342;Midnight City_Majesco Entertainment;281200
9758348343;Midnight City_Majesco Entertainment;281220
9758348344;Strategy First;281240
9758348345;Digital Fusion Inc;281260
9758348346;Strategy First;281280
9758348347;Strategy First;281350
9758348348;Strategy First;281370
9758348349;Strategy First;281390
9758348350;Strategy First;281410
9758348351;Strategy First;281430
9758348352;Strategy First;281450
9758348353;Strategy First;281560
9758348354;Strategy First;281580
9758348355;Gearbox Publishing;281610
9758348356;Versus Evil;281640
9758348357;Daedalic Entertainment;281750
9758348358;Curve Digital;281820
9758348359;4PM GAME;281840
9758348360;Nyu Media;281860
9758348361;Dreamworlds;281920
9758348362;Rebellion;281940
9758348363;Paradox Interactive;281990
9758348364;THQ Nordic;282010
9758348365;THQ Nordic;282030
9758348366;THQ Nordic;282050
9758348367;11 bit studios;282070
9758348368;tinyBuild;282100
9758348369;Frictional Games;282140
9758348370;2K;282210
9758348371;THQ Nordic;282400
9758348372;Bethesda Softworks;282440
9758348373;Konami Digital Entertainment;282530
9758348374;Atari_RCTO Productions;282560
9758348375;Blind Mind Studios;282590
9758348376;Bit Planet Games_ LLC;282620
9758348377;PixelNAUTS;282640
9758348378;EasyAntiCheat Ltd;282660
9758348379;polynation games ltd;282680
9758348380;Digital Tentacle;282760
9758348381;Never Dont Play;282780
9758348382;Fruitbat Factory;282800
9758348383;Mastertech;282860
9758348384;Subsoap;282880
9758348385;Idea Factory International_ Inc_IDEA FACTORY Co_ Ltd;282900
9758348386;Wastelands Interactive;283000
9758348387;Wastelands Interactive;283020
9758348388;Agent Mega;283040
9758348389;Suba Games;283060
9758348390;Armor Games Studios_PestoForce;283080
9758348391;Iron Bit;283100
9758348392;Marauder Interactive_ LLC;283160
9758348393;Screen 7;283180
9758348394;tinyBuild;283230
9758348395;THQ Nordic;283270
9758348396;Funbox Media Ltd;283290
9758348397;Funbox Media Ltd;283310
9758348398;Funbox Media Ltd;283330
9758348399;Funbox Media Ltd;283350
9758348400;Funbox Media Ltd;283370
9758348401;Funbox Media Ltd;283390
9758348402;Funbox Media Ltd;283410
9758348403;Funbox Media Ltd;283430
9758348404;Zooloretto;283450
9758348405;Libredia;283470
9758348406;Libredia;283490
9758348407;Aerosoft GmbH;283560
9758348408;Aerosoft GmbH;283580
9758348409;Aerosoft GmbH;283600
9758348410;Aerosoft GmbH;283620
9758348411;Ska Studios;283640
9758348412;Zero Rock Entertainment;283660
9758348413;AGM PLAYISM;283680
9758348414;Nyu Media;283820
9758348415;Nyu Media;283840
9758348416;Crystal Shard;283880
9758348417;Humongous Entertainment_Nightdive Studios;283920
9758348418;Humongous Entertainment_Nightdive Studios;283940
9758348419;Humongous Entertainment_Nightdive Studios;283960
9758348420;Humongous Entertainment_Nightdive Studios;283980
9758348421;Humongous Entertainment_Nightdive Studios;284000
9758348422;Humongous Entertainment_Nightdive Studios;284020
9758348423;DotEmu;284050
9758348424;Refactored Games OÜ;284100
9758348425;Epiphany Games;284140
9758348426;BeamNG;284160
9758348427;Morgopolis Studios;284180
9758348428;Teyon;284200
9758348429;Rockin Android;284220
9758348430;Finish Line Games;284240
9758348431;Finji;284260
9758348432;Phoenix Online Publishing;284390
9758348433;Phoenix Online Publishing;284410
9758348434;BANDAI NAMCO Entertainment;284460
9758348435;Artifex Mundi;284710
9758348436;Artifex Mundi;284730
9758348437;Artifex Mundi;284750
9758348438;Artifex Mundi;284770
9758348439;Artifex Mundi;284790
9758348440;Artifex Mundi;284810
9758348441;Artifex Mundi;284830
9758348442;Artifex Mundi;284850
9758348443;Artifex Mundi;284870
9758348444;Artifex Mundi;284890
9758348445;KISS ltd;284910
9758348446;KISS ltd;284930
9758348447;DL Softworks;284950
9758348448;Reverb Triple XP;284970
9758348449;KISS ltd;284990
9758348450;DL Softworks;285010
9758348451;Lace Games_KISS ltd;285090
9758348452;Visual Entertainment And Technologies;285110
9758348453;KISS ltd_Osprey Publishing;285130
9758348454;SEGA_Feral Interactive (Mac)_Feral Interactive (Linux);285190
9758348455;Atari;285310
9758348456;Atari;285330
9758348457;Chronic Logic;285350
9758348458;Aerosoft GmbH;285380
9758348459;Degica;285420
9758348460;Degica;285440
9758348461;Buka Entertainment;285480
9758348462;Buka Entertainment;285500
9758348463;Buka Entertainment;285520
9758348464;3000AD;285670
9758348465;Magic Notion Ltd;285740
9758348466;Tortuga Team;285800
9758348467;RageSquid;285820
9758348468;Schell Games;285840
9758348469;Double Fine Presents;285900
9758348470;Payload Studios;285920
9758348471;Rising Star Games;285980
9758348472;Pocketwatch Games;286000
9758348473;BadFly Interactive_ as;286040
9758348474;Minor Key Games;286100
9758348475;Digerati Distribution;286120
9758348476;Ice Water Games;286140
9758348477;Berserk Games;286160
9758348478;Frogdice;286200
9758348479;WaterMelon;286220
9758348480;Trichotomy;286240
9758348481;Sekai Project;286260
9758348482;Graviteam;286280
9758348483;Plug In Digital;286300
9758348484;Nemoria Entertainment;286320
9758348485;Farsky Interactive;286340
9758348486;Adventure Productions_Daring Touch;286360
9758348487;GLITCH;286380
9758348488;KISS ltd;286440
9758348489;THQ Nordic;286460
9758348490;THQ Nordic;286480
9758348491;Viva Media Inc;286520
9758348492;Viva Media;286540
9758348493;Codemasters_Feral Interactive (Linux);286570
9758348494;Strategy First;286660
9758348495;Deep Silver;286690
9758348496;Retroism;286730
9758348497;Retroism_Enlight Software Limited;286750
9758348498;Retroism;286770
9758348499;Retroism;286790
9758348500;Buka Entertainment;286810
9758348501;Buka Entertainment;286830
9758348502;Disney Interactive;286880
9758348503;Neko Entertainment;286930
9758348504;Gameforge 4D GmbH;286940
9758348505;Nightdive Studios;287020
9758348506;Slitherine Ltd;287070
9758348507;KISS ltd_Holy Warp;287100
9758348508;KISS ltd;287120
9758348509;b_alive gmbh;287200
9758348510;Alientrap;287220
9758348511;Codemasters;287260
9758348512;CAPCOM Co_ Ltd;287290
9758348513;Deep Silver;287390
9758348514;Microsoft Studios;287450
9758348515;Slitherine Ltd;287580
9758348516;Tale of Tales;287600
9758348517;Focus Home Interactive;287630
9758348518;Konami Digital Entertainment;287700
9758348519;Microids;287720
9758348520;Mousechief;287740
9758348521;different cloth;287780
9758348522;Krome Studios;287840
9758348523;2dengine;287860
9758348524;Barnstorm Games;287900
9758348525;Star Vault AB;287920
9758348526;Sirlin Games;287960
9758348527;Dinosaur Polo Club;287980
9758348528;Shit_Happens_Software;288000
9758348529;Castle Pixel_ LLC;288020
9758348530;WZOGI;288040
9758348531;Akupara Games;288060
9758348532;Spark Plug Games;288100
9758348533;Adventurepro Games LLC;288120
9758348534;PerfectGolf_ Inc;288140
9758348535;Fireproof Games;288160
9758348536;sakevisual;288220
9758348537;Artifice Studio;288260
9758348538;Rsupport Inc;288270
9758348539;Born Ready Games;288370
9758348540;Microsoft Studios;288470
9758348541;Libredia Entertainment;288500
9758348542;Libredia Entertainment;288610
9758348543;Libredia Entertainment;288630
9758348544;Libredia Entertainment;288650
9758348545;Libredia Entertainment;288670
9758348546;Libredia;288690
9758348547;Libredia;288710
9758348548;Libredia Entertainment;288750
9758348549;Strategy First;288790
9758348550;Strategy First;288830
9758348551;Strategy First;288840
9758348552;United Independent Entertainment GmbH;288860
9758348553;United Independent Entertainment GmbH;288880
9758348554;Owl Cave;288930
9758348555;Strategy First;288970
9758348556;Strategy First;289050
9758348557;2K_Aspyr (Mac)_Aspyr (Linux);289070
9758348558;KISS ltd;289090
9758348559;SEGA;289130
9758348560;1C Entertainment;289180
9758348561;1C Entertainment;289200
9758348562;1C Entertainment;289220
9758348563;1C Entertainment;289240
9758348564;1C Entertainment_Playrix;289260
9758348565;1C Entertainment;289280
9758348566;1C Entertainment;289300
9758348567;Bohemia Interactive;289320
9758348568;1C Entertainment;289340
9758348569;1C Entertainment;289360
9758348570;1C Entertainment;289380
9758348571;1C Entertainment;289400
9758348572;1C Entertainment;289420
9758348573;1C Entertainment;289440
9758348574;1C Entertainment;289460
9758348575;1C Entertainment;289480
9758348576;1C Entertainment;289500
9758348577;1C Entertainment;289520
9758348578;Buka Entertainment;289580
9758348579;Buka Entertainment;289600
9758348580;Buka Entertainment;289620
9758348581;Ubisoft;289650
9758348582;Square Enix;289690
9758348583;Radial Games Corp;289760
9758348584;Microids;289800
9758348585;Microids;289820
9758348586;Microids;289840
9758348587;1C Entertainment;289890
9758348588;astragon Entertainment;289930
9758348589;astragon Entertainment;289950
9758348590;WOBBL3 Entertainment LLC;290000
9758348591;Incandescent Games;290020
9758348592;Retro Game Crunch;290040
9758348593;Space Budgie;290060
9758348594;Bitbox Ltd;290080
9758348595;Draknek;290260
